playername,mean_kills,std_kills,mean_deaths,std_deaths,mean_damage,std_damage
Peyz,4.607476635514018,3.2527405262413294,1.9345794392523366,1.4747627122046165,24790.971962616823,10330.562742400734
Phantasm,5.6,3.719816801542388,2.8181818181818183,1.722303680054701,26301.236363636363,12261.635562408463
Philip,2.625,1.9958289839896939,2.8125,2.0402205763103165,23850.4375,12952.284750672368
Phlloz,0.0,,2.0,,5107.0,
Phoenix,2.357142857142857,1.6458405781822274,4.642857142857143,2.468482650011256,19341.214285714286,7950.600772448404
Photic,2.1875,2.2573952541221782,3.1875,1.0468205831628137,20773.25,8808.821370270447
Photon,3.25,2.180919589625041,2.425,1.4302142568555318,18928.05,7248.44932293656
Phuc1,3.027027027027027,2.3032161871619437,4.297297297297297,2.259115668487031,13635.027027027027,5279.459997041398
PhyMini,3.0714285714285716,2.5809640953286554,3.142857142857143,1.8995961698386343,23395.678571428572,7690.3569875891235
Phyraxx,2.727272727272727,2.6111648393354674,2.5454545454545454,1.572490786213793,16715.272727272728,4406.8432032671435
PicaPica,1.25,1.2583057392117916,5.5,2.0816659994661326,8289.75,6192.528529068989
Piccolo,1.4375,1.5903353943953669,5.125,2.418677324489565,7381.8125,2159.747152446323
Piero,1.0136986301369864,1.369236919327001,3.0821917808219177,2.184245513377396,6535.506849315068,3862.2246184582086
Pigeonx,0.3076923076923077,0.48038446141526137,6.846153846153846,2.154303980645638,6470.7692307692305,2344.4788032682995
Pika1,4.0625,3.320877264587117,5.0,1.967477507351859,20829.78125,9141.927402250807
PikaSensei,0.0,,3.0,,14843.0,
Pikii,2.4375,1.7499999999999998,3.5625,1.5041608956491324,16136.5,5992.881176863095
Piku,3.5185185185185186,2.3100178216157414,3.259259259259259,2.5205706404059285,15872.555555555555,7641.0014161120025
Pilot,4.75,2.794002794004191,2.125,1.51870063307527,22670.4375,7929.116706033732
Pinki,6.222222222222222,4.651991577918606,2.4444444444444446,1.8045526471705544,25477.51851851852,10826.454190370103
Pinkmin,1.0,0.938083151964686,3.5,2.083266665599966,7421.7307692307695,3552.2183103823145
Pipibaat,3.1,2.6360917267494193,3.3,2.358224859888454,15860.4,6051.053225915066
PiskHello,4.142857142857143,3.23103086329432,2.4285714285714284,2.027286390693261,21999.85714285714,9894.23963617326
Pivolj,3.3333333333333335,0.5773502691896257,5.333333333333333,0.5773502691896257,8030.0,3810.9097339086898
Piwek,1.25,1.8929694486000914,4.5,1.0,13315.5,7370.770493419712
Pleasure,1.1428571428571428,1.3218971246967646,4.228571428571429,2.497369216209408,7808.671428571429,3904.8029278017275
Pleata,0.9318181818181818,1.3024773437300132,3.522727272727273,2.2640482140558507,6775.113636363636,2767.655975032618
Plox,3.533333333333333,3.0369373562434783,3.033333333333333,1.7904600320690718,20770.233333333334,8060.630067284393
PmK,4.115384615384615,3.8296414774954903,4.1923076923076925,2.2806881552589475,22157.653846153848,8923.81048181687
Pobelter,3.736842105263158,2.401398359811124,2.1842105263157894,1.900999213186279,23355.736842105263,9720.849072258708
Poby,3.2444444444444445,2.100353694725323,2.3,1.838722076988389,22686.62222222222,8903.094650179926
Pockus,0.5769230769230769,0.8086075400626399,3.769230769230769,2.1965007135476613,5849.7692307692305,2369.3350342691897
Poipi,0.5625,0.8139410298049853,5.1875,1.905037182489273,6448.0,2720.12345308076
Pollu,0.4810126582278481,0.7656195663320886,3.607594936708861,1.8286727814216783,6156.392405063291,3110.9743564690857
Polychiki,1.368421052631579,1.3032402991707424,5.0,2.2898129275648795,7413.473684210527,3132.4879735913064
Pooya,6.666666666666667,2.8751811537130436,2.0,1.5491933384829668,23759.0,9639.550508192797
Popon,4.421052631578948,3.6865489654762214,4.368421052631579,2.113725681660215,16960.684210526317,9760.68118668314
Potent,3.2641509433962264,2.3709049180901562,3.69811320754717,2.4304550512544685,20128.905660377357,7541.212143089648
Pout,5.05,2.818640956579121,2.05,2.211810403980842,26429.3,10022.328987132472
Poweh,3.59375,3.2114650962630944,3.59375,2.2555934059362794,19192.90625,8123.837466645662
PowerOfEvil,4.9772727272727275,3.8184901214499685,2.3636363636363638,1.6856564395318834,27227.113636363636,13659.334289025384
Prachoun,2.0,2.1908902300206643,2.3333333333333335,1.632993161855452,12265.833333333334,5241.702830823841
Praevius,2.0,2.6457513110645907,7.666666666666667,2.516611478423583,13439.666666666666,9803.798872545955
Prage,3.142857142857143,1.4064216928154865,4.571428571428571,2.064881658530644,16226.5,5311.622680499811
Pretender,3.8313253012048194,2.667872437750377,2.5180722891566263,1.776276221262544,22530.578313253012,7572.242020858204
Prever,4.6875,3.370624736026114,3.828125,2.4335922073646667,16549.53125,8441.544880367686
Pride,3.0,2.2721775233626484,3.9318181818181817,2.0842457480504515,22338.227272727272,11281.644639018701
Prime,0.8,0.8614110432930646,3.4285714285714284,2.393054131133302,6417.5,2809.959506387277
ProDelta,0.625,1.3136995286643378,4.0625,2.0781117359508783,5618.8125,3082.564657381169
Prominence,3.1142857142857143,2.0113125443999262,3.7714285714285714,2.9414453658594666,14758.8,5268.458323445518
PsYcraw,2.3333333333333335,2.0816659994661326,4.666666666666667,0.5773502691896257,17823.0,10067.291244421212
Puddin,4.9,2.9768336301410026,2.375,1.7495420646264654,24423.1,8432.40460519068
Pulzer,5.0,4.47213595499958,3.0,1.632993161855452,24781.6,14320.724967682327
Pun,2.7777777777777777,1.941050428937066,3.466666666666667,2.006806599369438,19741.644444444446,6576.2010764559045
Pungyeon,3.4505494505494507,2.8607059589616317,3.3626373626373627,2.08442096151683,24021.53846153846,10088.855369837767
Putin,2.782608695652174,2.2754923890552177,3.782608695652174,1.8329440238224415,20517.08695652174,7835.571139553514
Pyeonsik,4.47191011235955,3.2511882011198807,2.5730337078651684,1.671197450723706,24019.752808988764,10403.799223317956
Pyl,1.0,1.0,3.0,2.6457513110645907,5945.0,1689.6215552602305
Pyoox,0.0,,6.0,,6724.0,
Pyosik,2.4545454545454546,2.179723875230256,3.0779220779220777,1.8192409765312463,11722.974025974027,5060.362759968338
Pyrka,1.1333333333333333,1.1872336794093274,2.4,1.8439088914585777,5773.666666666667,2222.3868014452605
QTD Van1,7.0,,2.0,,14247.0,
Qats,3.7142857142857144,2.530648372387794,2.4285714285714284,2.0017414021583764,21757.738095238095,8266.98568081535
Qing,4.0,2.943920288775949,2.5,1.9148542155126764,17170.25,7201.495093613085
Qu4rtzo,4.0,0.0,2.5,0.7071067811865476,31561.5,13260.373467591326
Quad,3.830769230769231,2.5097885292467295,2.230769230769231,1.6466749714313575,24019.8,8925.336727191305
Quantum,0.9620253164556962,1.5887669624237915,3.6202531645569622,2.1080054825766443,7541.822784810127,3397.191459771731
Qubi,3.0555555555555554,1.474178623633881,4.166666666666667,2.706202027152575,16304.611111111111,5344.565157449409
Quid,4.375,3.135303526794209,2.75,1.6756169931378433,26353.65,9032.224343555008
Quokka,4.5,2.516611478423583,5.75,0.9574271077563381,23651.75,2812.1921905635586
Qwacker,3.606060606060606,2.957399553866897,3.696969696969697,2.480988317244366,20531.363636363636,8558.54880666906
R0se,5.837209302325581,4.064540227956086,4.511627906976744,2.250630525655462,22793.39534883721,8100.754718336095
R1to,1.5,0.7071067811865476,5.5,0.7071067811865476,13579.0,5786.961897230705
R4G Acke,5.333333333333333,1.1547005383792517,3.6666666666666665,2.516611478423583,13521.0,2446.1717028859607
R4G zagon,3.0,2.0,3.0,1.0,20156.0,9276.88164201743
RAFBIN,2.5,4.035556254807296,2.5,1.6035674514745464,17826.0,7014.437662014378
RAGE xld,1.0,,3.0,,4986.0,
RAMES,3.116279069767442,2.4708712780407507,3.116279069767442,1.8154010750032412,14201.302325581395,6752.770110726989
RAV3N,5.0,2.8284271247461903,5.0,1.4142135623730951,26097.0,4884.69364443667
REV,2.238095238095238,2.0713464679952,4.0,1.9748417658131499,16162.047619047618,7221.498317359013
RG Konan3,1.5,0.7071067811865476,5.5,2.1213203435596424,12606.0,8878.432744578291
RKR,1.7857142857142858,1.872948613266394,3.7857142857142856,1.7289933456835482,19147.535714285714,6949.518658962637
RP SoimuMIC,0.0,0.0,4.0,1.4142135623730951,14093.5,3717.2603486976805
RPG Kikumin,1.7,1.3374935098492586,4.4,1.8973665961010275,12215.5,6458.566408697487
RPG Kiwi,3.2222222222222223,3.2702361450580972,4.888888888888889,1.964971020425266,13184.0,7781.755634174078
RPG McGrath,1.6363636363636365,1.8656150408161594,6.2272727272727275,2.7243490822722998,10619.727272727272,7866.146610221965
RPG Nakamura,5.666666666666667,5.52268050859363,6.0,2.4494897427831783,22499.88888888889,15604.741206156259
RPG Shawshank,7.0,2.8284271247461903,4.5,0.7071067811865476,20177.5,1789.6872631831518
RPG claude,2.4,1.5776212754932308,4.5,1.7159383568311668,13685.5,5674.766373066726
RPG hanya,1.3333333333333333,1.2309149097933272,4.083333333333333,1.3789543689024488,10297.083333333334,3883.2745193231244
RPG kukka,0.8,0.8366600265340756,6.0,0.7071067811865475,5612.4,897.1322644961555
RPG petal,3.375,2.1339098923270936,4.0,2.0,12964.25,7029.772110713933
RPG sign,1.2222222222222223,0.97182531580755,4.444444444444445,3.205897343611891,14476.0,6412.884082064793
RUD Congolese,2.0,1.4142135623730951,3.5,0.7071067811865476,11944.0,2102.9355672487923
RUD Gtracks,2.0,1.4142135623730951,5.0,1.4142135623730951,13665.0,2934.493141924172
RUD Hydraa,1.0,1.4142135623730951,4.0,0.0,8408.0,4207.285348059958
RYue,4.556962025316456,3.116321119373332,3.392405063291139,2.0718981852954177,22426.936708860758,8459.272083829113
RaFaL,0.0,0.0,4.4,2.073644135332772,4781.2,1341.6319167342435
Rabble,4.173333333333333,2.8681538149663988,3.506666666666667,1.884311712703243,16817.866666666665,5374.511040822963
Rabelo,5.861111111111111,4.050769082375612,1.6388888888888888,1.726313624507068,25073.444444444445,9446.812095530111
Rabstar,2.0,0.0,5.5,3.5355339059327378,17830.0,10712.667734976196
Rachy,3.5,1.9148542155126762,4.0,1.4142135623730951,16324.5,8144.770203429111
Racon,3.511627906976744,2.4238113731344675,4.069767441860465,2.6938673636985997,14203.976744186046,5851.017992372382
Rafitta,5.888888888888889,3.7868019859831263,2.111111111111111,1.529663126654281,25725.11111111111,7263.671603493559
Ragnarr,4.0,,3.0,,15617.0,
Ragner,2.5555555555555554,2.061934122867175,2.2037037037037037,1.6977191094827804,17450.75925925926,6056.182769154446
Rahel,2.7058823529411766,2.3389288649495343,2.235294117647059,1.251469724199605,20851.764705882353,6927.768819481239
Raijin,0.8,0.6324555320336759,4.9,1.9119507199599983,7034.4,2443.753315428271
Raina,1.0714285714285714,1.2771722010632833,2.9464285714285716,2.6036313302570515,6083.821428571428,2219.759414540584
Raizy,2.4,1.8973665961010275,4.1,1.5951314818673865,22518.9,12625.516864667363
Ralf,4.9,1.9692073983655907,3.5,2.4608038433722337,26665.1,15001.949609967367
Ramune,5.0,2.781929264877633,2.5,2.265046309153236,22151.208333333332,6492.660183550189
Randal,3.111111111111111,2.204792759220492,5.666666666666667,1.7320508075688772,15133.777777777777,6225.629883348708
Random,4.72,2.8924879405948243,3.2,1.852682496390688,25076.02666666667,6827.329500426019
RandomBruce,3.0,,0.0,,23211.0,
Rang,3.5714285714285716,1.9499225118444585,4.214285714285714,1.8883680959850138,13852.92857142857,6729.315103614651
Ranger,1.6666666666666667,2.0816659994661326,2.3333333333333335,3.2145502536643185,12064.0,3858.380618860716
Ranorr,0.782608695652174,1.2044056149717561,2.9565217391304346,2.3056898172991174,6520.391304347826,2341.5951583003184
RapMonsters,4.178571428571429,2.2286613060156126,2.357142857142857,1.660305320299178,21002.178571428572,7654.760005689858
Raptor,3.0641025641025643,2.5243733623338827,3.41025641025641,1.8893817956579264,14458.102564102564,5573.190276625576
Rashiro,4.5,2.5099800796022267,2.5,1.6431676725154984,17714.833333333332,8157.539933501194
Rassiel,1.0,1.4142135623730951,4.5,2.1213203435596424,6073.5,2404.870162815448
Raxxo,0.8888888888888888,1.005037815259212,3.6222222222222222,1.862169908380212,7547.622222222222,3290.570296585028
RayFarky,2.05,2.1357758453401567,3.45,1.6786746909239791,15489.875,5800.908400071978
Raydell,4.222222222222222,4.236088342379611,3.7777777777777777,2.2791323885295576,13293.444444444445,5448.769565487035
Rayito,4.204081632653061,3.04808404190741,2.6530612244897958,1.7742489069106029,24597.081632653062,10735.937751769237
Rayming,5.454545454545454,4.86546269872941,3.8181818181818183,1.9908883353006928,23539.909090909092,14426.493492561147
Razer,6.333333333333333,3.0550504633038935,4.333333333333333,1.5275252316519465,23167.666666666668,6498.061274975277
Razork,2.859375,2.0460351709183593,2.75,1.9518001458970662,15544.34375,6841.266791211387
RealR,3.9,2.6853512081497106,3.5,1.7159383568311668,12748.2,3700.3827069342137
Reaper,2.75,2.7675062617979584,3.9166666666666665,2.108783937953269,11028.916666666666,8510.653638590906
Reaver,0.8765432098765432,1.1443635354355568,3.9012345679012346,2.250582914888968,6117.172839506173,1963.7638019255492
Recap,4.125,2.703953334723741,1.8928571428571428,1.9133841645208,19279.625,6979.991418495638
RedBert,0.6176470588235294,0.8881272732418118,3.0,2.3094010767585034,5205.5,2223.6163726522777
Redfernal,0.2857142857142857,0.4879500364742666,4.142857142857143,3.4364987719368982,6864.571428571428,2252.8972352020305
Reedfoo,6.666666666666667,4.932882862316247,5.333333333333333,0.5773502691896258,30304.0,19563.303580939493
Regi,2.875,2.918332857414772,3.875,1.927865832122834,15353.0625,8627.411171908214
Rekkles,0.926829268292683,1.245044377263322,1.0731707317073171,1.0747435847493818,6922.6463414634145,3002.2065398552136
Relative,4.17948717948718,3.1447486210258346,2.8974358974358974,1.7550649789261594,21691.4358974359,9219.84642178448
Relax,1.375,1.1877349391654208,6.125,3.226563851175781,6647.125,3349.4648799685683
Relaxing,6.857142857142857,5.698788509515902,2.5714285714285716,2.29906813420444,31115.0,16362.703515413743
RenHao,4.0,1.4142135623730951,7.0,2.449489742783178,13807.0,4149.679264714323
RenYe,4.842105263157895,3.7406525103259085,3.3684210526315788,2.0496652945173444,14817.017543859649,5888.851238603417
Rend,1.0,,5.0,,16236.0,
Renewal,2.142857142857143,2.5448360411214073,3.2857142857142856,1.1126972805283735,10887.285714285714,4166.053036719757
Reptile,5.3584905660377355,3.7728500735907735,2.811320754716981,2.175533566503637,22988.33962264151,12094.32441739544
Reshiram1,2.0,,4.0,,5237.0,
Respeta,1.5,0.7071067811865476,5.0,1.4142135623730951,13029.0,8203.852875326324
Rest,2.5238095238095237,1.9410594949238198,2.5,2.1441923830686824,16626.714285714286,6730.579503502032
Revolta,8.0,,9.0,,19139.0,
Rewound,3.8260869565217392,3.084450354940871,2.652173913043478,1.6951453585345608,14348.217391304348,7035.787013912399
Rexat,1.125,1.3562026818605373,4.625,1.407885953173359,6450.75,2894.9864914562704
Rhilech,3.3442622950819674,2.4350581505831252,2.7868852459016393,2.1143537554720324,16324.196721311475,7316.763940476401
Rhino,0.8571428571428571,1.3522468075656264,3.9047619047619047,2.3001035173392066,6255.761904761905,2290.1052356772143
Rhuckz,0.6666666666666666,0.8997354108424374,4.0,1.7728105208558367,6268.8,2983.166778537772
Rhythm,2.142857142857143,1.4638501094227998,3.2857142857142856,1.799470821684875,17171.85714285714,4861.6846335596965
Rias1,3.375,3.5431019500674026,2.75,1.164964745021435,22443.25,8637.181861000729
Rich,2.4651162790697674,2.1622301908179935,3.1511627906976742,1.8183214098882527,19769.54651162791,7264.657283778251
Richu,0.5714285714285714,0.9376144618769908,5.0,2.54195563720897,6470.5,2813.141379859342
Rigel,2.9166666666666665,2.102719327782139,3.2777777777777777,2.0228849428634077,19431.63888888889,5630.0520939116295
Rilski,0.75,1.1381803659589922,4.916666666666667,2.0652243256245835,5746.25,1688.2226331532547
Rin,4.6875,3.063024690263622,2.4375,1.9083013189878144,25754.425,9886.38649960744
Ripper,6.142857142857143,2.193062655175134,3.857142857142857,2.6095064302514777,24112.285714285714,6280.612515625254
Ripple,4.671428571428572,2.897882428133996,3.0,2.1196116680157253,22884.914285714287,9081.396195635989
Rising,5.871794871794871,3.548012691927451,3.871794871794872,2.6074739457696885,18015.53846153846,8450.899833266447
Rito,0.5454545454545454,0.8201995322647244,2.272727272727273,2.0045403009622476,5985.818181818182,2540.7690102873116
River,3.075,2.390016629059197,3.325,1.4743534002124283,16951.075,6582.658193440297
Roamer,3.4166666666666665,2.047646732924687,2.5,1.61245154965971,24457.75,8106.979808870167
Robenong,4.0,2.70801280154532,4.3,2.5841396591085743,22390.2,6721.339115913666
Robertoos,0.7333333333333333,1.0997835284835873,3.933333333333333,2.051712409068047,7371.933333333333,6238.577407283384
Robko,1.125,1.1259916264596033,3.625,3.1594529363709247,5997.875,2859.208453775775
Robo,3.152173913043478,2.2702656849349676,3.760869565217391,1.9457621484046428,19737.043478260868,6265.928775551942
Robocop,3.283582089552239,2.756842562355302,2.1492537313432836,1.5978558677299077,19388.0,7221.967376544897
Rocklho,2.217948717948718,1.8631591374227727,3.5128205128205128,1.9119826504646047,18489.666666666668,7747.059329260505
Roi DEMON,3.2,2.546411303445653,4.05,2.187885304412267,17166.85,6421.938871637804
Roison,4.876923076923077,3.586030588912396,2.723076923076923,1.988307165559533,26254.26153846154,11005.558848652523
Ronaldo,4.392857142857143,3.3371010452552055,2.892857142857143,1.6406702721140958,27570.14285714286,9331.34824808206
Roo,1.125,1.2041594578792296,3.75,2.0816659994661326,5503.3125,1557.9206962593871
Roobin,1.9,1.286683937707919,3.9,0.9944289260117533,19260.6,6976.13785541669
Rookie,3.869158878504673,2.8881152440992954,2.5514018691588785,1.705892367923566,24400.457943925234,10030.53423799698
Rooster,3.573529411764706,3.242977149189741,2.676470588235294,1.7054887378528578,20549.367647058825,7618.5203403450405
